,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__decision_function_shape,param_svc__degree,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
214,0.22457561492919922,0.0012697486325247355,0.06966114044189453,0.0010559599187932886,10,ovo,10,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
226,0.224058198928833,0.004052921319669217,0.06989660263061523,0.0017546088901930089,10,ovr,3,auto,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
198,0.2289109706878662,0.0012148489723067446,0.07113265991210938,0.001005665201090021,10,ovo,3,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
274,0.22280755043029785,0.0017124548215107919,0.06953644752502441,0.001054903505309081,50,ovo,10,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
222,0.2254176616668701,0.0011049804826041949,0.07053298950195312,0.0012789717012845364,10,ovo,20,scale,rbf,"{'svc__C': 10, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
302,0.22537446022033691,0.001968564286984783,0.06981129646301269,0.0010560181882079615,50,ovr,5,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
278,0.2248084545135498,0.000958922773608942,0.06956186294555664,0.0008540341014709805,50,ovo,10,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
294,0.2250986099243164,0.0012956057915698524,0.06960439682006836,0.0010485974476351584,50,ovr,3,scale,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
282,0.2234945297241211,0.0005812362330749856,0.06969103813171387,0.0011155944579775102,50,ovo,20,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovo', 'svc__degree': 20, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
314,0.22332139015197755,0.0019963351925909034,0.06953821182250977,0.0009141608137723757,50,ovr,20,auto,rbf,"{'svc__C': 50, 'svc__decision_function_shape': 'ovr', 'svc__degree': 20, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.7058823529411765,0.574468085106383,0.6236559139784946,0.6904761904761905,0.7865168539325842,0.6761998792869657,0.07261531992066796,5
